id,area_unit,bathrooms,bedrooms,home_size,home_type,last_sold_date,last_sold_price,link,price,property_size,rent_price,rentzestimate_amount,rentzestimate_last_updated,tax_value,tax_year,year_built,zestimate_amount,zestimate_last_updated,address,city,state,zipcode
19944706,SqFt,8.0,6,7678.0,SingleFamily,2004-06-30,2275000.0,https://www.zillow.com/homedetails/4641-Morro-Dr-Woodland-Hills-CA-91364/19944706_zpid/,2600000.0,21448.0,,12900.0,2018-08-07,2315000.0,2017,2003,3033157.0,2018-08-07,4641 Morro Dr,Woodland Hills,CA,91364
19945546,SqFt,6.0,4,7461.0,SingleFamily,2006-02-21,2850000.0,https://www.zillow.com/homedetails/3823-Saint-Johnswood-Dr-Woodland-Hills-CA-91364/19945546_zpid/,2590000.0,80150.0,,15000.0,2018-08-07,1719037.0,2017,1976,2851286.0,2018-08-07,3823 Saint Johnswood Dr,Woodland Hills,CA,91364
19945830,SqFt,5.0,5,6200.0,SingleFamily,2016-05-03,2625000.0,https://www.zillow.com/homedetails/4739-Westchester-Dr-Woodland-Hills-CA-91364/19945830_zpid/,2620000.0,19166.0,,11500.0,2018-08-07,2677500.0,2017,1986,3099331.0,2018-08-07,4739 Westchester Dr,Woodland Hills,CA,91364
19945832,SqFt,8.0,6,8909.0,SingleFamily,2017-08-25,2800000.0,https://www.zillow.com/homedetails/20637-Kingsboro-Way-Woodland-Hills-CA-91364/19945832_zpid/,2800000.0,17437.0,,12000.0,2018-08-07,2875596.0,2017,1988,2995333.0,2018-08-07,20637 Kingsboro Way,Woodland Hills,CA,91364
19946042,SqFt,5.0,5,8348.0,SingleFamily,,,https://www.zillow.com/homedetails/4440-Vanceboro-Ct-Woodland-Hills-CA-91364/19946042_zpid/,2950000.0,17545.0,,10000.0,2018-08-07,2590269.0,2017,1990,2915567.0,2018-08-07,4440 Vanceboro Ct,Woodland Hills,CA,91364
19946300,SqFt,5.0,6,5415.0,SingleFamily,2015-05-14,2350000.0,https://www.zillow.com/homedetails/19256-Casa-Pl-Tarzana-CA-91356/19946300_zpid/,2900000.0,18400.0,,10800.0,2018-08-07,2433552.0,2017,1978,2970301.0,2018-08-07,19256 Casa Pl,Tarzana,CA,91356
19946624,SqFt,3.5,4,3174.0,SingleFamily,2017-09-19,1750000.0,https://www.zillow.com/homedetails/4955-Winnetka-Ave-Woodland-Hills-CA-91364/19946624_zpid/,12000.0,17856.0,,5500.0,2018-08-07,907800.0,2017,1955,1447900.0,2018-08-07,4955 Winnetka Ave,Woodland Hills,CA,91364
19946964,SqFt,5.0,5,4300.0,SingleFamily,2017-09-08,1400000.0,https://www.zillow.com/homedetails/4945-Casa-Dr-Tarzana-CA-91356/19946964_zpid/,2500000.0,22838.0,,6000.0,2018-08-07,898131.0,2017,1979,2132404.0,2018-08-07,4945 Casa Dr,Tarzana,CA,91356
19947028,SqFt,6.0,6,5650.0,SingleFamily,2017-07-19,1500000.0,https://www.zillow.com/homedetails/18860-Ringling-St-Tarzana-CA-91356/19947028_zpid/,2600000.0,20146.0,,,,599486.0,2017,2017,2614077.0,2018-08-07,18860 Ringling St,Tarzana,CA,91356
19947077,SqFt,8.0,7,7049.0,SingleFamily,,,https://www.zillow.com/homedetails/4844-Brewster-Dr-Tarzana-CA-91356/19947077_zpid/,3000000.0,55944.0,,12035.0,2018-08-07,413826.0,2017,1947,3407740.0,2018-08-07,4844 Brewster Dr,Tarzana,CA,91356
19948185,SqFt,7.0,7,9200.0,SingleFamily,2016-05-27,2800000.0,https://www.zillow.com/homedetails/19050-Ashurst-Ln-Tarzana-CA-91356/19948185_zpid/,2800000.0,34020.0,,17000.0,2018-08-07,2856000.0,2017,2003,3319764.0,2018-08-07,19050 Ashurst Ln,Tarzana,CA,91356
19948215,SqFt,7.0,6,5487.0,SingleFamily,2018-04-06,2882000.0,https://www.zillow.com/homedetails/19103-Marlia-Ct-Tarzana-CA-91356/19948215_zpid/,2880000.0,18269.0,,11800.0,2018-08-07,2358750.0,2017,1998,2937965.0,2018-08-07,19103 Marlia Ct,Tarzana,CA,91356
19948219,SqFt,8.0,5,6549.0,SingleFamily,2017-09-28,2875000.0,https://www.zillow.com/homedetails/19110-Marlia-Ct-Tarzana-CA-91356/19948219_zpid/,2880000.0,33105.0,,10800.0,2018-08-07,1847375.0,2017,1998,3056326.0,2018-08-07,19110 Marlia Ct,Tarzana,CA,91356
19948228,SqFt,7.0,6,6399.0,SingleFamily,2017-02-14,2675000.0,https://www.zillow.com/homedetails/3815-Marfield-Ave-Tarzana-CA-91356/19948228_zpid/,2670000.0,23522.0,,11000.0,2018-08-07,1620986.0,2017,1997,3004902.0,2018-08-07,3815 Marfield Ave,Tarzana,CA,91356
19948254,SqFt,7.0,5,6399.0,SingleFamily,2006-05-22,2750000.0,https://www.zillow.com/homedetails/19220-Allandale-Dr-Tarzana-CA-91356/19948254_zpid/,2800000.0,17511.0,,12000.0,2018-08-07,2610000.0,2017,1999,2990427.0,2018-08-07,19220 Allandale Dr,Tarzana,CA,91356
19948258,SqFt,6.0,5,6399.0,SingleFamily,2017-03-29,2580000.0,https://www.zillow.com/homedetails/3720-Litchfield-Ln-Tarzana-CA-91356/19948258_zpid/,2580000.0,21344.0,,11500.0,2018-08-07,2434000.0,2017,1998,2911844.0,2018-08-07,3720 Litchfield Ln,Tarzana,CA,91356
19948282,SqFt,7.0,5,6399.0,SingleFamily,1998-12-21,1267000.0,https://www.zillow.com/homedetails/3727-Winford-Dr-Tarzana-CA-91356/19948282_zpid/,2900000.0,39535.0,,10800.0,2018-08-07,1763349.0,2017,1998,3007932.0,2018-08-07,3727 Winford Dr,Tarzana,CA,91356
19948287,SqFt,7.0,5,6381.0,SingleFamily,2016-08-10,2800000.0,https://www.zillow.com/homedetails/3747-Winford-Dr-Tarzana-CA-91356/19948287_zpid/,2800000.0,39312.0,,14000.0,2018-08-07,2800000.0,2017,1998,3249692.0,2018-08-07,3747 Winford Dr,Tarzana,CA,91356
19948289,SqFt,5.0,4,4050.0,SingleFamily,2018-02-16,2200000.0,https://www.zillow.com/homedetails/3755-Winford-Dr-Tarzana-CA-91356/19948289_zpid/,2200000.0,17554.0,,9500.0,2018-08-07,1325922.0,2017,1998,2197636.0,2018-08-07,3755 Winford Dr,Tarzana,CA,91356
19948295,SqFt,5.0,4,4050.0,SingleFamily,2016-04-29,2295000.0,https://www.zillow.com/homedetails/19361-Redbridge-Ln-Tarzana-CA-91356/19948295_zpid/,2290000.0,50291.0,,10500.0,2018-08-07,2340900.0,2017,1998,2702312.0,2018-08-07,19361 Redbridge Ln,Tarzana,CA,91356
19948307,SqFt,4.1,4,5501.0,SingleFamily,2018-04-23,2625000.0,https://www.zillow.com/homedetails/3783-Winford-Dr-Tarzana-CA-91356/19948307_zpid/,2620000.0,25068.0,,10800.0,2018-08-07,1470730.0,2017,1995,2663177.0,2018-08-07,3783 Winford Dr,Tarzana,CA,91356
19948515,SqFt,7.0,7,8518.0,SingleFamily,2016-05-03,2980000.0,https://www.zillow.com/homedetails/4643-Caritina-Dr-Tarzana-CA-91356/19948515_zpid/,2980000.0,41604.0,,16500.0,2018-08-07,3039600.0,2017,1957,3520421.0,2018-08-07,4643 Caritina Dr,Tarzana,CA,91356
134762235,SqFt,8.0,7,9800.0,SingleFamily,2015-06-05,2100000.0,https://www.zillow.com/homedetails/4631-Caritina-Dr-Tarzana-CA-91356/134762235_zpid/,3000000.0,82132.0,,15547.0,2018-08-07,652399.0,2017,2018,6208660.0,2018-08-07,4631 Caritina Dr,Tarzana,CA,91356
19948660,SqFt,6.0,4,5663.0,SingleFamily,2016-11-30,2585000.0,https://www.zillow.com/homedetails/4400-Ellenita-Ave-Tarzana-CA-91356/19948660_zpid/,2580000.0,17275.0,,11500.0,2018-08-07,2585000.0,2017,2010,2948512.0,2018-08-07,4400 Ellenita Ave,Tarzana,CA,91356
19949743,SqFt,2.0,4,1486.0,SingleFamily,2018-05-21,850000.0,https://www.zillow.com/homedetails/5011-Hesperia-Ave-Encino-CA-91316/19949743_zpid/,850000.0,7022.0,,3300.0,2018-08-07,714000.0,2017,1948,866564.0,2018-08-07,5011 Hesperia Ave,Encino,CA,91316
19949814,SqFt,2.0,4,1496.0,SingleFamily,2016-08-19,752000.0,https://www.zillow.com/homedetails/4921-Hesperia-Ave-Encino-CA-91316/19949814_zpid/,752000.0,6764.0,,3450.0,2018-08-07,752000.0,2017,1948,892063.0,2018-08-07,4921 Hesperia Ave,Encino,CA,91316
19950118,SqFt,2.0,4,1404.0,SingleFamily,2016-05-24,726000.0,https://www.zillow.com/homedetails/5112-Newcastle-Ave-Encino-CA-91316/19950118_zpid/,726000.0,6098.0,,3300.0,2018-08-07,740520.0,2017,1948,950205.0,2018-08-07,5112 Newcastle Ave,Encino,CA,91316
19950156,SqFt,2.0,4,1488.0,SingleFamily,2015-08-26,705000.0,https://www.zillow.com/homedetails/4935-Enfield-Ave-Encino-CA-91316/19950156_zpid/,705000.0,6100.0,,3490.0,2018-08-07,719100.0,2017,1948,932935.0,2018-08-07,4935 Enfield Ave,Encino,CA,91316
19950331,SqFt,5.0,6,4730.0,SingleFamily,,,https://www.zillow.com/homedetails/4725-White-Oak-Pl-Encino-CA-91316/19950331_zpid/,3000000.0,16966.0,,6534.0,2018-08-07,892782.0,2017,1955,2844157.0,2018-08-07,4725 White Oak Pl,Encino,CA,91316
19950362,SqFt,6.0,5,4471.0,SingleFamily,2018-04-19,2569000.0,https://www.zillow.com/homedetails/17711-Karen-Dr-Encino-CA-91316/19950362_zpid/,2570000.0,12553.0,,9500.0,2018-08-07,1124204.0,2017,1954,2612773.0,2018-08-07,17711 Karen Dr,Encino,CA,91316
19950507,SqFt,7.0,5,5495.0,SingleFamily,2018-05-18,2950000.0,https://www.zillow.com/homedetails/18115-Karen-Dr-Tarzana-CA-91356/19950507_zpid/,2950000.0,19453.0,,11796.0,2018-08-07,1126000.0,2017,1953,2998097.0,2018-08-07,18115 Karen Dr,Tarzana,CA,91356
19950554,SqFt,8.0,7,7765.0,SingleFamily,2011-07-27,1460014.0,https://www.zillow.com/homedetails/18255-Karen-Dr-Tarzana-CA-91356/19950554_zpid/,3000000.0,18421.0,,17173.0,2018-08-07,1580098.0,2017,2007,3171967.0,2018-08-07,18255 Karen Dr,Tarzana,CA,91356
19950560,SqFt,3.0,5,2918.0,SingleFamily,2017-11-22,2075000.0,https://www.zillow.com/homedetails/4455-Gable-Dr-Encino-CA-91316/19950560_zpid/,2080000.0,65775.0,,8995.0,2018-08-07,1152287.0,2017,1951,1960133.0,2018-08-07,4455 Gable Dr,Encino,CA,91316
19950590,SqFt,6.0,5,6270.0,SingleFamily,2010-04-27,50000.0,https://www.zillow.com/homedetails/4533-Grimes-Pl-Encino-CA-91316/19950590_zpid/,2960000.0,34848.0,,19050.0,2018-08-07,2224431.0,2017,2008,3276262.0,2018-08-07,4533 Grimes Pl,Encino,CA,91316
19950626,SqFt,4.0,5,2852.0,SingleFamily,2018-02-23,1875000.0,https://www.zillow.com/homedetails/18065-Boris-Dr-Encino-CA-91316/19950626_zpid/,1880000.0,19035.0,,5976.0,2018-08-07,1216775.0,2017,1952,1758398.0,2018-08-07,18065 Boris Dr,Encino,CA,91316
19950688,SqFt,3.0,4,2730.0,SingleFamily,2017-03-15,1800000.0,https://www.zillow.com/homedetails/4544-Martson-Dr-Encino-CA-91316/19950688_zpid/,1800000.0,55615.0,,6700.0,2018-08-07,1239300.0,2017,1959,1534564.0,2018-08-07,4544 Martson Dr,Encino,CA,91316
19950968,SqFt,6.0,5,5397.0,SingleFamily,2015-10-14,2705000.0,https://www.zillow.com/homedetails/4155-Green-Meadow-Ct-Encino-CA-91316/19950968_zpid/,2710000.0,18687.0,,11500.0,2018-08-07,2759100.0,2017,1975,3326128.0,2018-08-07,4155 Green Meadow Ct,Encino,CA,91316
19951008,SqFt,6.0,5,4660.0,SingleFamily,2016-11-16,1789000.0,https://www.zillow.com/homedetails/18165-Sweet-Elm-Dr-Encino-CA-91316/19951008_zpid/,2690000.0,17493.0,,9500.0,2018-08-07,1789000.0,2017,1987,2559010.0,2018-08-07,18165 Sweet Elm Dr,Encino,CA,91316
19951092,SqFt,5.0,5,4973.0,SingleFamily,2018-04-13,2550000.0,https://www.zillow.com/homedetails/4020-Alonzo-Ave-Encino-CA-91316/19951092_zpid/,2550000.0,17424.0,,9500.0,2018-08-07,1356600.0,2017,1976,2549026.0,2018-08-07,4020 Alonzo Ave,Encino,CA,91316
19951146,SqFt,5.0,5,5410.0,SingleFamily,2011-06-14,2301000.0,https://www.zillow.com/homedetails/4165-Elm-View-Dr-Encino-CA-91316/19951146_zpid/,3000000.0,55234.0,,12147.0,2018-08-07,2539754.0,2017,2000,3089211.0,2018-08-07,4165 Elm View Dr,Encino,CA,91316
19951228,SqFt,7.0,5,6886.0,Miscellaneous,2017-07-12,2600000.0,https://www.zillow.com/homedetails/3851-Rock-Hampton-Dr-Tarzana-CA-91356/19951228_zpid/,2600000.0,43560.0,,12900.0,2018-08-07,2807855.0,2017,1996,2875814.0,2018-08-07,3851 Rock Hampton Dr,Tarzana,CA,91356
19951271,SqFt,7.0,6,7416.0,SingleFamily,2017-01-23,2700000.0,https://www.zillow.com/homedetails/18335-Rancho-St-Tarzana-CA-91356/19951271_zpid/,2700000.0,62526.0,,15034.0,2018-08-07,1414280.0,2017,1996,3203225.0,2018-08-07,18335 Rancho St,Tarzana,CA,91356
19951424,SqFt,2.0,4,1640.0,SingleFamily,2017-07-28,890000.0,https://www.zillow.com/homedetails/4536-Canoga-Dr-Woodland-Hills-CA-91364/19951424_zpid/,890000.0,8494.0,,3500.0,2018-08-07,712980.0,2017,1961,852785.0,2018-08-07,4536 Canoga Dr,Woodland Hills,CA,91364
2092857555,SqFt,1.75,4,2174.0,SingleFamily,2017-11-01,810000.0,https://www.zillow.com/homedetails/6561-Matilija-Ave-Valley-Glen-CA-91401/2092857555_zpid/,810000.0,15468.0,,3100.0,2018-08-07,93533.0,2017,1926,823432.0,2018-08-07,6561 Matilija Ave,Van Nuys,CA,91401
19971487,SqFt,3.0,4,1426.0,SingleFamily,2011-03-22,205000.0,https://www.zillow.com/homedetails/6236-Halbrent-Ave-Van-Nuys-CA-91411/19971487_zpid/,935000.0,6076.0,,3000.0,2018-08-07,226296.0,2017,1947,914777.0,2018-08-07,6236 Halbrent Ave,Van Nuys,CA,91411
19972348,SqFt,3.0,5,1995.0,SingleFamily,2018-07-11,1175000.0,https://www.zillow.com/homedetails/5918-Cedros-Ave-Van-Nuys-CA-91411/19972348_zpid/,1180000.0,6895.0,,2600.0,2018-08-07,144443.0,2017,1943,1109470.0,2018-08-07,5918 Cedros Ave,Van Nuys,CA,91411
19972718,SqFt,2.0,4,1471.0,SingleFamily,2017-11-22,805000.0,https://www.zillow.com/homedetails/5748-Tobias-Ave-Van-Nuys-CA-91411/19972718_zpid/,805000.0,6603.0,,3600.0,2018-08-07,685501.0,2017,1948,843228.0,2018-08-07,5748 Tobias Ave,Van Nuys,CA,91411
19973303,SqFt,2.0,4,1345.0,SingleFamily,2017-06-23,717500.0,https://www.zillow.com/homedetails/14313-Califa-St-Van-Nuys-CA-91401/19973303_zpid/,718000.0,6750.0,,3200.0,2018-08-07,610095.0,2017,1939,762021.0,2018-08-07,14313 Califa St,Van Nuys,CA,91401
19974237,SqFt,2.0,4,1704.0,SingleFamily,2018-03-15,915000.0,https://www.zillow.com/homedetails/5626-Matilija-Ave-Van-Nuys-CA-91401/19974237_zpid/,915000.0,8097.0,,3500.0,2018-08-07,364701.0,2017,1955,937170.0,2018-08-07,5626 Matilija Ave,Van Nuys,CA,91401
19974445,SqFt,1.5,4,1691.0,SingleFamily,2018-07-31,895000.0,https://www.zillow.com/homedetails/5508-Hazeltine-Ave-Sherman-Oaks-CA-91401/19974445_zpid/,895000.0,5499.0,,3450.0,2018-08-07,683464.0,2017,1928,925227.0,2018-08-07,5508 Hazeltine Ave,Sherman Oaks,CA,91401
19974649,SqFt,3.0,4,2178.0,SingleFamily,2016-09-29,1575000.0,https://www.zillow.com/homedetails/13818-Chandler-Blvd-Sherman-Oaks-CA-91401/19974649_zpid/,1570000.0,27007.0,,6750.0,2018-08-07,1436800.0,2017,1938,1721412.0,2018-08-07,13818 Chandler Blvd,Sherman Oaks,CA,91401
19974650,SqFt,3.0,4,3001.0,SingleFamily,2018-04-20,2118000.0,https://www.zillow.com/homedetails/13808-Chandler-Blvd-Sherman-Oaks-CA-91401/19974650_zpid/,2120000.0,26911.0,,5500.0,2018-08-07,201489.0,2017,1937,2016100.0,2018-08-07,13808 Chandler Blvd,Sherman Oaks,CA,91401
19975257,SqFt,5.0,5,3334.0,SingleFamily,2016-07-28,1425000.0,https://www.zillow.com/homedetails/14236-Margate-St-Sherman-Oaks-CA-91401/19975257_zpid/,15000.0,6534.0,,5900.0,2018-08-07,1425000.0,2017,1959,1523398.0,2018-08-07,14236 Margate St,Sherman Oaks,CA,91401
19975479,SqFt,2.0,4,1910.0,SingleFamily,1997-09-26,230000.0,https://www.zillow.com/homedetails/4715-Katherine-Ave-Sherman-Oaks-CA-91423/19975479_zpid/,1250000.0,6947.0,,3700.0,2018-08-07,316420.0,2017,1951,1190564.0,2018-08-07,4715 Katherine Ave,Sherman Oaks,CA,91423
19976420,SqFt,1.0,4,1324.0,SingleFamily,2017-04-04,732000.0,https://www.zillow.com/homedetails/5427-Burnet-Ave-Sherman-Oaks-CA-91411/19976420_zpid/,732000.0,6750.0,,2995.0,2018-08-07,628000.0,2017,1949,581630.0,2018-08-07,5427 Burnet Ave,Sherman Oaks,CA,91411
19977852,SqFt,2.0,4,1533.0,SingleFamily,2015-09-08,755000.0,https://www.zillow.com/homedetails/5932-Wish-Ave-Encino-CA-91316/19977852_zpid/,6000.0,6000.0,,3495.0,2018-08-07,770100.0,2017,1956,826216.0,2018-08-07,5932 Wish Ave,Encino,CA,91316
19977905,SqFt,3.0,4,1470.0,SingleFamily,2016-03-29,670000.0,https://www.zillow.com/homedetails/5906-Ostrom-Ave-Encino-CA-91316/19977905_zpid/,6000.0,6002.0,,3195.0,2018-08-07,683400.0,2017,1956,816262.0,2018-08-07,5906 Ostrom Ave,Encino,CA,91316
19978062,SqFt,2.0,4,1469.0,SingleFamily,2011-04-18,485000.0,https://www.zillow.com/homedetails/17220-Hatteras-St-Encino-CA-91316/19978062_zpid/,3900.0,6098.0,,3400.0,2018-08-07,535388.0,2017,1955,791660.0,2018-08-07,17220 Hatteras St,Encino,CA,91316
19978154,SqFt,2.0,4,1427.0,SingleFamily,2015-09-11,733000.0,https://www.zillow.com/homedetails/5701-Aldea-Ave-Encino-CA-91316/19978154_zpid/,733000.0,5967.0,,3250.0,2018-08-07,747660.0,2017,1955,774482.0,2018-08-07,5701 Aldea Ave,Encino,CA,91316
19978213,SqFt,2.0,4,1421.0,SingleFamily,2017-08-17,720000.0,https://www.zillow.com/homedetails/5663-Wish-Ave-Encino-CA-91316/19978213_zpid/,720000.0,5662.0,,3250.0,2018-08-07,104727.0,2017,1955,771661.0,2018-08-07,5663 Wish Ave,Encino,CA,91316
19978241,SqFt,2.0,4,1421.0,SingleFamily,2016-09-07,780000.0,https://www.zillow.com/homedetails/5601-Ostrom-Ave-Encino-CA-91316/19978241_zpid/,780000.0,6098.0,,3300.0,2018-08-07,780000.0,2017,1955,767149.0,2018-08-07,5601 Ostrom Ave,Encino,CA,91316
19978457,SqFt,8.5,6,6607.0,SingleFamily,2016-05-06,2772000.0,https://www.zillow.com/homedetails/5226-Shoshone-Ave-Encino-CA-91316/19978457_zpid/,2770000.0,23796.0,,12900.0,2018-08-07,2827440.0,2017,1970,3276742.0,2018-08-07,5226 Shoshone Ave,Encino,CA,91316
19978458,SqFt,7.0,6,6531.0,SingleFamily,2016-08-30,2775000.0,https://www.zillow.com/homedetails/5218-Shoshone-Ave-Encino-CA-91316/19978458_zpid/,2770000.0,19192.0,,12900.0,2018-08-07,2775000.0,2017,1970,3246686.0,2018-08-07,5218 Shoshone Ave,Encino,CA,91316
19978489,SqFt,4.0,5,3181.0,SingleFamily,1999-03-25,625000.0,https://www.zillow.com/homedetails/17622-Weddington-St-Encino-CA-91316/19978489_zpid/,2250000.0,16470.0,,6220.0,2018-08-07,851774.0,2017,1954,2257976.0,2018-08-07,17622 Weddington St,Encino,CA,91316
19978593,SqFt,5.0,5,5177.0,SingleFamily,2017-01-12,2897000.0,https://www.zillow.com/homedetails/17330-Clark-St-Encino-CA-91316/19978593_zpid/,2900000.0,19602.0,,10444.0,2018-08-07,1921888.0,2017,1966,3277789.0,2018-08-07,17330 Clark St,Encino,CA,91316
19978628,SqFt,6.0,6,4328.0,SingleFamily,2018-03-27,2330000.0,https://www.zillow.com/homedetails/17340-Cumpston-St-Encino-CA-91316/19978628_zpid/,2330000.0,16770.0,,7855.0,2018-08-07,1142379.0,2017,1968,2452149.0,2018-08-07,17340 Cumpston St,Encino,CA,91316
19978667,SqFt,6.0,5,4604.0,SingleFamily,2018-08-03,2950000.0,https://www.zillow.com/homedetails/17357-Magnolia-Blvd-Encino-CA-91316/19978667_zpid/,2950000.0,23121.0,,11700.0,2018-08-07,1662389.0,2017,1938,2996299.0,2018-08-07,17357 Magnolia Blvd,Encino,CA,91316
19978679,SqFt,7.0,6,5782.0,SingleFamily,2016-06-21,2615000.0,https://www.zillow.com/homedetails/5114-Encino-Ave-Encino-CA-91316/19978679_zpid/,2620000.0,22407.0,,10594.0,2018-08-07,2667300.0,2017,1952,3105099.0,2018-08-07,5114 Encino Ave,Encino,CA,91316
19978680,SqFt,2.0,4,2247.0,SingleFamily,2016-12-29,1715000.0,https://www.zillow.com/homedetails/5142-Encino-Ave-Encino-CA-91316/19978680_zpid/,1720000.0,26985.0,,7500.0,2018-08-07,1715000.0,2017,1935,3125464.0,2018-08-07,5142 Encino Ave,Encino,CA,91316
19978710,SqFt,6.25,5,6305.0,SingleFamily,2016-01-20,2800000.0,https://www.zillow.com/homedetails/5056-Chicopee-Ave-Encino-CA-91316/19978710_zpid/,2800000.0,17040.0,,11800.0,2018-08-07,2856000.0,2017,2005,3377514.0,2018-08-07,5056 Chicopee Ave,Encino,CA,91316
19979236,SqFt,5.5,5,4900.0,SingleFamily,2016-06-29,2645000.0,https://www.zillow.com/homedetails/5347-Aldea-Ave-Encino-CA-91316/19979236_zpid/,2650000.0,18051.0,,10698.0,2018-08-07,2697900.0,2017,1963,3091536.0,2018-08-07,5347 Aldea Ave,Encino,CA,91316
19979273,SqFt,6.0,4,5403.0,SingleFamily,,,https://www.zillow.com/homedetails/5415-Amestoy-Ave-Encino-CA-91316/19979273_zpid/,2650000.0,22000.0,,8995.0,2018-08-07,991955.0,2017,1981,2949512.0,2018-08-07,5415 Amestoy Ave,Encino,CA,91316
19979279,SqFt,7.0,5,5041.0,SingleFamily,2016-12-16,2610000.0,https://www.zillow.com/homedetails/5401-Ostrom-Ave-Encino-CA-91316/19979279_zpid/,2610000.0,17859.0,,10130.0,2018-08-07,2610000.0,2017,1958,2996300.0,2018-08-07,5401 Ostrom Ave,Encino,CA,91316
19979286,SqFt,6.0,5,4420.0,SingleFamily,2016-01-29,2800000.0,https://www.zillow.com/homedetails/5158-Louise-Ave-Encino-CA-91316/19979286_zpid/,2800000.0,16988.0,,11698.0,2018-08-07,2856000.0,2017,2015,3371344.0,2018-08-07,5158 Louise Ave,Encino,CA,91316
19979335,SqFt,5.0,4,4132.0,SingleFamily,2018-01-17,2400000.0,https://www.zillow.com/homedetails/17149-Mccormick-St-Encino-CA-91316/19979335_zpid/,2400000.0,12196.0,,8205.0,2018-08-07,1568000.0,2017,1954,2443352.0,2018-08-07,17149 Mccormick St,Encino,CA,91316
19979756,SqFt,7.5,7,5779.0,SingleFamily,2016-06-02,2950000.0,https://www.zillow.com/homedetails/5141-Genesta-Ave-Encino-CA-91316/19979756_zpid/,2950000.0,14884.0,,11950.0,2018-08-07,3009000.0,2017,2008,3463751.0,2018-08-07,5141 Genesta Ave,Encino,CA,91316
19979772,SqFt,4.0,5,2452.0,SingleFamily,2017-10-20,2975000.0,https://www.zillow.com/homedetails/17037-Otsego-St-Encino-CA-91316/19979772_zpid/,2980000.0,9583.0,,10609.0,2018-08-07,1199000.0,2017,1950,3139157.0,2018-08-07,17037 Otsego St,Encino,CA,91316
19979899,SqFt,4.0,5,3949.0,SingleFamily,2018-04-09,2447000.0,https://www.zillow.com/homedetails/5265-Genesta-Ave-Encino-CA-91316/19979899_zpid/,2450000.0,16388.0,,8032.0,2018-08-07,975225.0,2017,1962,2467299.0,2018-08-07,5265 Genesta Ave,Encino,CA,91316
19979954,SqFt,6.0,5,5200.0,SingleFamily,2016-04-15,835000.0,https://www.zillow.com/homedetails/5122-Otsego-Ct-Encino-CA-91436/19979954_zpid/,2750000.0,13329.0,,7200.0,2018-08-07,851700.0,2017,2018,2847823.0,2018-08-07,5122 Otsego Ct,Encino,CA,91436
19980293,SqFt,4.0,6,4312.0,SingleFamily,2013-07-23,1465000.0,https://www.zillow.com/homedetails/4937-Hayvenhurst-Ave-Encino-CA-91436/19980293_zpid/,2500000.0,12357.0,,6950.0,2018-08-07,1547396.0,2017,1960,2226844.0,2018-08-07,4937 Hayvenhurst Ave,Encino,CA,91436
19980515,SqFt,6.0,5,5526.0,SingleFamily,2018-01-04,2975000.0,https://www.zillow.com/homedetails/5026-Noeline-Ave-Encino-CA-91436/19980515_zpid/,2980000.0,10234.0,,10197.0,2018-08-07,1081200.0,2017,2017,3097677.0,2018-08-07,5026 Noeline Ave,Encino,CA,91436
19980550,SqFt,6.0,5,5415.0,SingleFamily,2017-03-28,2782500.0,https://www.zillow.com/homedetails/4917-Odessa-Ave-Encino-CA-91436/19980550_zpid/,2780000.0,9750.0,,10450.0,2018-08-07,869865.0,2017,2016,3099266.0,2018-08-07,4917 Odessa Ave,Encino,CA,91436
19980569,SqFt,2.0,4,2301.0,SingleFamily,2016-08-26,2626000.0,https://www.zillow.com/homedetails/5026-Odessa-Ave-Encino-CA-91436/19980569_zpid/,2630000.0,9773.0,,6900.0,2018-08-07,2626000.0,2017,1948,3043160.0,2018-08-07,5026 Odessa Ave,Encino,CA,91436
19980618,SqFt,5.5,5,5331.0,SingleFamily,2018-04-04,2925000.0,https://www.zillow.com/homedetails/4957-Edgerton-Ave-Encino-CA-91436/19980618_zpid/,2920000.0,9631.0,,4600.0,2018-08-07,553368.0,2017,2017,3074237.0,2018-08-07,4957 Edgerton Ave,Encino,CA,91436
19980724,SqFt,6.0,5,5658.0,SingleFamily,2017-03-20,2700000.0,https://www.zillow.com/homedetails/5128-Libbit-Ave-Encino-CA-91436/19980724_zpid/,2700000.0,12589.0,,9405.0,2018-08-07,468628.0,2016,2017,,1970-01-01,5128 Libbit Ave,Encino,CA,91436
19980742,SqFt,6.0,5,5300.0,SingleFamily,2016-07-28,2750000.0,https://www.zillow.com/homedetails/5108-Sophia-Ave-Encino-CA-91436/19980742_zpid/,2750000.0,10018.0,,11065.0,2018-08-07,2750000.0,2017,2016,3197858.0,2018-08-07,5108 Sophia Ave,Encino,CA,91436
19980753,SqFt,5.5,5,5530.0,SingleFamily,2018-05-25,2975000.0,https://www.zillow.com/homedetails/5125-Valjean-Ave-Encino-CA-91436/19980753_zpid/,2980000.0,10241.0,,7558.0,2018-08-07,529711.0,2017,2018,3051601.0,2018-08-07,5125 Valjean Ave,Encino,CA,91436
19980757,SqFt,5.0,5,5697.0,SingleFamily,2018-07-26,2990000.0,https://www.zillow.com/homedetails/5155-Valjean-Ave-Encino-CA-91436/19980757_zpid/,2990000.0,10236.0,,10129.0,2018-08-07,1050000.0,2017,2017,3064780.0,2018-08-07,5155 Valjean Ave,Encino,CA,91436
