zillow_id,area_unit,bathrooms,bedrooms,home_size,home_type,last_sold_date,last_sold_price,link,price,property_size,rent_price,rentzestimate_amount,rentzestimate_last_updated,tax_value,tax_year,year_built,zestimate_amount,zestimate_last_updated,address,city,state,zipcode
19978154,SqFt,2.0,4,1427.0,SingleFamily,09/11/2015,733000.0,https://www.zillow.com/homedetails/5701-Aldea-Ave-Encino-CA-91316/19978154_zpid/,733000.0,5967.0,,3250.0,08/07/2018,747660.0,2017,1955.0,774482.0,08/07/2018,5701 Aldea Ave,Encino,CA,91316
19978213,SqFt,2.0,4,1421.0,SingleFamily,08/17/2017,720000.0,https://www.zillow.com/homedetails/5663-Wish-Ave-Encino-CA-91316/19978213_zpid/,720000.0,5662.0,,3250.0,08/07/2018,104727.0,2017,1955.0,771661.0,08/07/2018,5663 Wish Ave,Encino,CA,91316
19978241,SqFt,2.0,4,1421.0,SingleFamily,09/07/2016,780000.0,https://www.zillow.com/homedetails/5601-Ostrom-Ave-Encino-CA-91316/19978241_zpid/,780000.0,6098.0,,3300.0,08/07/2018,780000.0,2017,1955.0,767149.0,08/07/2018,5601 Ostrom Ave,Encino,CA,91316
19978457,SqFt,8.5,6,6607.0,SingleFamily,05/06/2016,2772000.0,https://www.zillow.com/homedetails/5226-Shoshone-Ave-Encino-CA-91316/19978457_zpid/,2770000.0,23796.0,,12900.0,08/07/2018,2827440.0,2017,1970.0,3276742.0,08/07/2018,5226 Shoshone Ave,Encino,CA,91316
19978458,SqFt,7.0,6,6531.0,SingleFamily,08/30/2016,2775000.0,https://www.zillow.com/homedetails/5218-Shoshone-Ave-Encino-CA-91316/19978458_zpid/,2770000.0,19192.0,,12900.0,08/07/2018,2775000.0,2017,1970.0,3246686.0,08/07/2018,5218 Shoshone Ave,Encino,CA,91316
19978489,SqFt,4.0,5,3181.0,SingleFamily,03/25/1999,625000.0,https://www.zillow.com/homedetails/17622-Weddington-St-Encino-CA-91316/19978489_zpid/,2250000.0,16470.0,,6220.0,08/07/2018,851774.0,2017,1954.0,2257976.0,08/07/2018,17622 Weddington St,Encino,CA,91316
19978593,SqFt,5.0,5,5177.0,SingleFamily,01/12/2017,2897000.0,https://www.zillow.com/homedetails/17330-Clark-St-Encino-CA-91316/19978593_zpid/,2900000.0,19602.0,,10444.0,08/07/2018,1921888.0,2017,1966.0,3277789.0,08/07/2018,17330 Clark St,Encino,CA,91316
19978628,SqFt,6.0,6,4328.0,SingleFamily,03/27/2018,2330000.0,https://www.zillow.com/homedetails/17340-Cumpston-St-Encino-CA-91316/19978628_zpid/,2330000.0,16770.0,,7855.0,08/07/2018,1142379.0,2017,1968.0,2452149.0,08/07/2018,17340 Cumpston St,Encino,CA,91316
19978667,SqFt,6.0,5,4604.0,SingleFamily,08/03/2018,2950000.0,https://www.zillow.com/homedetails/17357-Magnolia-Blvd-Encino-CA-91316/19978667_zpid/,2950000.0,23121.0,,11700.0,08/07/2018,1662389.0,2017,1938.0,2996299.0,08/07/2018,17357 Magnolia Blvd,Encino,CA,91316
19978679,SqFt,7.0,6,5782.0,SingleFamily,06/21/2016,2615000.0,https://www.zillow.com/homedetails/5114-Encino-Ave-Encino-CA-91316/19978679_zpid/,2620000.0,22407.0,,10594.0,08/07/2018,2667300.0,2017,1952.0,3105099.0,08/07/2018,5114 Encino Ave,Encino,CA,91316
19978680,SqFt,2.0,4,2247.0,SingleFamily,12/29/2016,1715000.0,https://www.zillow.com/homedetails/5142-Encino-Ave-Encino-CA-91316/19978680_zpid/,1720000.0,26985.0,,7500.0,08/07/2018,1715000.0,2017,1935.0,3125464.0,08/07/2018,5142 Encino Ave,Encino,CA,91316
19978710,SqFt,6.25,5,6305.0,SingleFamily,01/20/2016,2800000.0,https://www.zillow.com/homedetails/5056-Chicopee-Ave-Encino-CA-91316/19978710_zpid/,2800000.0,17040.0,,11800.0,08/07/2018,2856000.0,2017,2005.0,3377514.0,08/07/2018,5056 Chicopee Ave,Encino,CA,91316
19979236,SqFt,5.5,5,4900.0,SingleFamily,06/29/2016,2645000.0,https://www.zillow.com/homedetails/5347-Aldea-Ave-Encino-CA-91316/19979236_zpid/,2650000.0,18051.0,,10698.0,08/07/2018,2697900.0,2017,1963.0,3091536.0,08/07/2018,5347 Aldea Ave,Encino,CA,91316
19979273,SqFt,6.0,4,5403.0,SingleFamily,,,https://www.zillow.com/homedetails/5415-Amestoy-Ave-Encino-CA-91316/19979273_zpid/,2650000.0,22000.0,,8995.0,08/07/2018,991955.0,2017,1981.0,2949512.0,08/07/2018,5415 Amestoy Ave,Encino,CA,91316
19979279,SqFt,7.0,5,5041.0,SingleFamily,12/16/2016,2610000.0,https://www.zillow.com/homedetails/5401-Ostrom-Ave-Encino-CA-91316/19979279_zpid/,2610000.0,17859.0,,10130.0,08/07/2018,2610000.0,2017,1958.0,2996300.0,08/07/2018,5401 Ostrom Ave,Encino,CA,91316
19979286,SqFt,6.0,5,4420.0,SingleFamily,01/29/2016,2800000.0,https://www.zillow.com/homedetails/5158-Louise-Ave-Encino-CA-91316/19979286_zpid/,2800000.0,16988.0,,11698.0,08/07/2018,2856000.0,2017,2015.0,3371344.0,08/07/2018,5158 Louise Ave,Encino,CA,91316
19979335,SqFt,5.0,4,4132.0,SingleFamily,01/17/2018,2400000.0,https://www.zillow.com/homedetails/17149-Mccormick-St-Encino-CA-91316/19979335_zpid/,2400000.0,12196.0,,8205.0,08/07/2018,1568000.0,2017,1954.0,2443352.0,08/07/2018,17149 Mccormick St,Encino,CA,91316
19979756,SqFt,7.5,7,5779.0,SingleFamily,06/02/2016,2950000.0,https://www.zillow.com/homedetails/5141-Genesta-Ave-Encino-CA-91316/19979756_zpid/,2950000.0,14884.0,,11950.0,08/07/2018,3009000.0,2017,2008.0,3463751.0,08/07/2018,5141 Genesta Ave,Encino,CA,91316
19979772,SqFt,4.0,5,2452.0,SingleFamily,10/20/2017,2975000.0,https://www.zillow.com/homedetails/17037-Otsego-St-Encino-CA-91316/19979772_zpid/,2980000.0,9583.0,,10609.0,08/07/2018,1199000.0,2017,1950.0,3139157.0,08/07/2018,17037 Otsego St,Encino,CA,91316
19979899,SqFt,4.0,5,3949.0,SingleFamily,04/09/2018,2447000.0,https://www.zillow.com/homedetails/5265-Genesta-Ave-Encino-CA-91316/19979899_zpid/,2450000.0,16388.0,,8032.0,08/07/2018,975225.0,2017,1962.0,2467299.0,08/07/2018,5265 Genesta Ave,Encino,CA,91316
19979954,SqFt,6.0,5,5200.0,SingleFamily,04/15/2016,835000.0,https://www.zillow.com/homedetails/5122-Otsego-Ct-Encino-CA-91436/19979954_zpid/,2750000.0,13329.0,,7200.0,08/07/2018,851700.0,2017,2018.0,2847823.0,08/07/2018,5122 Otsego Ct,Encino,CA,91436
19980293,SqFt,4.0,6,4312.0,SingleFamily,07/23/2013,1465000.0,https://www.zillow.com/homedetails/4937-Hayvenhurst-Ave-Encino-CA-91436/19980293_zpid/,2500000.0,12357.0,,6950.0,08/07/2018,1547396.0,2017,1960.0,2226844.0,08/07/2018,4937 Hayvenhurst Ave,Encino,CA,91436
19980515,SqFt,6.0,5,5526.0,SingleFamily,01/04/2018,2975000.0,https://www.zillow.com/homedetails/5026-Noeline-Ave-Encino-CA-91436/19980515_zpid/,2980000.0,10234.0,,10197.0,08/07/2018,1081200.0,2017,2017.0,3097677.0,08/07/2018,5026 Noeline Ave,Encino,CA,91436
19980550,SqFt,6.0,5,5415.0,SingleFamily,03/28/2017,2782500.0,https://www.zillow.com/homedetails/4917-Odessa-Ave-Encino-CA-91436/19980550_zpid/,2780000.0,9750.0,,10450.0,08/07/2018,869865.0,2017,2016.0,3099266.0,08/07/2018,4917 Odessa Ave,Encino,CA,91436
19980569,SqFt,2.0,4,2301.0,SingleFamily,08/26/2016,2626000.0,https://www.zillow.com/homedetails/5026-Odessa-Ave-Encino-CA-91436/19980569_zpid/,2630000.0,9773.0,,6900.0,08/07/2018,2626000.0,2017,1948.0,3043160.0,08/07/2018,5026 Odessa Ave,Encino,CA,91436
19980618,SqFt,5.5,5,5331.0,SingleFamily,04/04/2018,2925000.0,https://www.zillow.com/homedetails/4957-Edgerton-Ave-Encino-CA-91436/19980618_zpid/,2920000.0,9631.0,,4600.0,08/07/2018,553368.0,2017,2017.0,3074237.0,08/07/2018,4957 Edgerton Ave,Encino,CA,91436
19980724,SqFt,6.0,5,5658.0,SingleFamily,03/20/2017,2700000.0,https://www.zillow.com/homedetails/5128-Libbit-Ave-Encino-CA-91436/19980724_zpid/,2700000.0,12589.0,,9405.0,08/07/2018,468628.0,2016,2017.0,,01/01/1970,5128 Libbit Ave,Encino,CA,91436
19980742,SqFt,6.0,5,5300.0,SingleFamily,07/28/2016,2750000.0,https://www.zillow.com/homedetails/5108-Sophia-Ave-Encino-CA-91436/19980742_zpid/,2750000.0,10018.0,,11065.0,08/07/2018,2750000.0,2017,2016.0,3197858.0,08/07/2018,5108 Sophia Ave,Encino,CA,91436
19980753,SqFt,5.5,5,5530.0,SingleFamily,05/25/2018,2975000.0,https://www.zillow.com/homedetails/5125-Valjean-Ave-Encino-CA-91436/19980753_zpid/,2980000.0,10241.0,,7558.0,08/07/2018,529711.0,2017,2018.0,3051601.0,08/07/2018,5125 Valjean Ave,Encino,CA,91436
19980757,SqFt,5.0,5,5697.0,SingleFamily,07/26/2018,2990000.0,https://www.zillow.com/homedetails/5155-Valjean-Ave-Encino-CA-91436/19980757_zpid/,2990000.0,10236.0,,10129.0,08/07/2018,1050000.0,2017,2017.0,3064780.0,08/07/2018,5155 Valjean Ave,Encino,CA,91436
19980795,SqFt,3.0,4,3444.0,SingleFamily,12/26/1996,338000.0,https://www.zillow.com/homedetails/5177-Woodley-Ave-Encino-CA-91436/19980795_zpid/,2100000.0,17049.0,,6650.0,08/07/2018,557331.0,2017,1951.0,2127648.0,08/07/2018,5177 Woodley Ave,Encino,CA,91436
19980927,SqFt,6.0,5,5803.0,SingleFamily,05/17/2017,2800000.0,https://www.zillow.com/homedetails/15737-Hesby-St-Encino-CA-91436/19980927_zpid/,3000000.0,12641.0,,9622.0,08/07/2018,918000.0,2017,2017.0,3076828.0,08/07/2018,15737 Hesby St,Encino,CA,91436
19981298,SqFt,4.5,5,5400.0,SingleFamily,08/09/2017,2895000.0,https://www.zillow.com/homedetails/5005-Gloria-Ave-Encino-CA-91436/19981298_zpid/,2900000.0,10018.0,,9990.0,08/07/2018,912500.0,2017,2017.0,3109235.0,08/07/2018,5005 Gloria Ave,Encino,CA,91436
19982144,SqFt,2.0,4,1550.0,MultiFamily2To4,06/30/2017,887500.0,https://www.zillow.com/homedetails/15227-Valleyheart-Dr-Sherman-Oaks-CA-91403/19982144_zpid/,888000.0,7121.0,,2950.0,08/07/2018,953762.0,2017,1946.0,974670.0,08/07/2018,15227 Valleyheart Dr,Sherman Oaks,CA,91403
19982277,SqFt,5.0,4,1157.0,SingleFamily,09/22/2017,1745500.0,https://www.zillow.com/homedetails/14628-Huston-St-Sherman-Oaks-CA-91403/19982277_zpid/,1750000.0,5662.0,,3200.0,08/07/2018,657900.0,2017,2017.0,1314874.0,08/07/2018,14628 Huston St,Sherman Oaks,CA,91403
19982372,SqFt,3.0,4,1229.0,SingleFamily,02/17/2016,760000.0,https://www.zillow.com/homedetails/14545-Morrison-St-Sherman-Oaks-CA-91403/19982372_zpid/,760000.0,5662.0,,3500.0,08/07/2018,775200.0,2017,1953.0,931971.0,08/07/2018,14545 Morrison St,Sherman Oaks,CA,91403
19982747,SqFt,5.1,5,4078.0,SingleFamily,07/27/2018,2245000.0,https://www.zillow.com/homedetails/14713-Hartsook-St-Sherman-Oaks-CA-91403/19982747_zpid/,2250000.0,6503.0,,2850.0,08/07/2018,643620.0,2017,2018.0,1893598.0,08/07/2018,14713 Hartsook St,Sherman Oaks,CA,91403
19982899,SqFt,3.0,4,1734.0,SingleFamily,06/08/2018,1070000.0,https://www.zillow.com/homedetails/4749-Halbrent-Ave-Sherman-Oaks-CA-91403/19982899_zpid/,1070000.0,7200.0,,4600.0,08/07/2018,770000.0,2017,1941.0,1036922.0,08/07/2018,4749 Halbrent Ave,Sherman Oaks,CA,91403
19983180,SqFt,5.0,4,4300.0,SingleFamily,07/09/2018,2238000.0,https://www.zillow.com/homedetails/15123-Camarillo-St-Sherman-Oaks-CA-91403/19983180_zpid/,2240000.0,6076.0,,6871.0,08/07/2018,1838500.0,2017,2016.0,2152394.0,08/07/2018,15123 Camarillo St,Sherman Oaks,CA,91403
19983266,SqFt,4.0,4,3351.0,SingleFamily,10/01/2014,695000.0,https://www.zillow.com/homedetails/4657-Norwich-Ave-Sherman-Oaks-CA-91403/19983266_zpid/,2000000.0,5401.0,,4200.0,08/07/2018,719709.0,2017,2018.0,1915316.0,08/07/2018,4657 Norwich Ave,Sherman Oaks,CA,91403
19984307,SqFt,6.0,5,4333.0,SingleFamily,07/05/2018,2434000.0,https://www.zillow.com/homedetails/4433-Calhoun-Ave-Sherman-Oaks-CA-91423/19984307_zpid/,2430000.0,6751.0,,3000.0,08/07/2018,2015000.0,2017,2016.0,2447009.0,08/07/2018,4433 Calhoun Ave,Sherman Oaks,CA,91423
19984335,SqFt,3.0,4,1809.0,SingleFamily,05/11/2017,1356790.0,https://www.zillow.com/homedetails/4450-Calhoun-Ave-Sherman-Oaks-CA-91423/19984335_zpid/,1360000.0,6751.0,,5083.0,08/07/2018,731340.0,2017,1945.0,1250085.0,08/07/2018,4450 Calhoun Ave,Sherman Oaks,CA,91423
19984340,SqFt,5.5,5,3800.0,SingleFamily,05/09/2018,2318000.0,https://www.zillow.com/homedetails/4439-Stansbury-Ave-Sherman-Oaks-CA-91423/19984340_zpid/,2320000.0,6751.0,,3600.0,08/07/2018,806820.0,2017,2018.0,2379996.0,08/07/2018,4439 Stansbury Ave,Sherman Oaks,CA,91423
19984599,SqFt,,4,3576.0,SingleFamily,04/26/2018,2850000.0,https://www.zillow.com/homedetails/14145-Greenleaf-St-Sherman-Oaks-CA-91423/19984599_zpid/,2850000.0,14374.0,,8750.0,08/07/2018,2131800.0,2017,1951.0,2898619.0,08/07/2018,14145 Greenleaf St,Sherman Oaks,CA,91423
19984801,SqFt,6.0,6,4177.0,SingleFamily,04/27/2017,2275000.0,https://www.zillow.com/homedetails/14429-Greenleaf-St-Sherman-Oaks-CA-91423/19984801_zpid/,2270000.0,6799.0,,8500.0,08/07/2018,1718659.0,2017,2016.0,2508522.0,08/07/2018,14429 Greenleaf St,Sherman Oaks,CA,91423
19984885,SqFt,6.0,5,4992.0,SingleFamily,08/30/2002,557000.0,https://www.zillow.com/homedetails/14240-Greenleaf-St-Sherman-Oaks-CA-91423/19984885_zpid/,2600000.0,10454.0,,10000.0,08/07/2018,2015974.0,2017,2003.0,2622981.0,08/07/2018,14240 Greenleaf St,Sherman Oaks,CA,91423
19984923,SqFt,6.0,6,4094.0,SingleFamily,08/26/2015,2550000.0,https://www.zillow.com/homedetails/14183-Valley-Vista-Blvd-Sherman-Oaks-CA-91423/19984923_zpid/,2900000.0,13089.0,,12500.0,08/07/2018,2601000.0,2017,1949.0,2923509.0,08/07/2018,14183 Valley Vista Blvd,Sherman Oaks,CA,91423
19984929,SqFt,2.0,4,1791.0,SingleFamily,06/26/2018,1247500.0,https://www.zillow.com/homedetails/14121-Valley-Vista-Blvd-Sherman-Oaks-CA-91423/19984929_zpid/,1250000.0,7030.0,,5995.0,08/07/2018,925225.0,2017,1951.0,1247282.0,08/07/2018,14121 Valley Vista Blvd,Sherman Oaks,CA,91423
19984964,SqFt,6.0,5,4600.0,SingleFamily,04/13/2018,2800000.0,https://www.zillow.com/homedetails/4229-Hazeltine-Ave-Sherman-Oaks-CA-91423/19984964_zpid/,2800000.0,7008.0,,4283.0,08/07/2018,1071000.0,2017,2018.0,2882483.0,08/07/2018,4229 Hazeltine Ave,Sherman Oaks,CA,91423
19985086,SqFt,6.0,5,4140.0,SingleFamily,01/20/2018,2575000.0,https://www.zillow.com/homedetails/4251-Murietta-Ave-Sherman-Oaks-CA-91423/19985086_zpid/,2580000.0,7013.0,,8995.0,08/07/2018,2257509.0,2017,2014.0,2786683.0,08/07/2018,4251 Murietta Ave,Sherman Oaks,CA,91423
19985104,SqFt,6.0,5,4076.0,SingleFamily,11/23/2016,2650000.0,https://www.zillow.com/homedetails/4238-Murietta-Ave-Sherman-Oaks-CA-91423/19985104_zpid/,2650000.0,6997.0,,10357.0,08/07/2018,2650000.0,2017,2016.0,3026690.0,08/07/2018,4238 Murietta Ave,Sherman Oaks,CA,91423
19985128,SqFt,6.0,5,4400.0,SingleFamily,01/12/2017,2450000.0,https://www.zillow.com/homedetails/4232-Costello-Ave-Sherman-Oaks-CA-91423/19985128_zpid/,2450000.0,6996.0,,10000.0,08/07/2018,1004700.0,2017,2016.0,2979438.0,08/07/2018,4232 Costello Ave,Sherman Oaks,CA,91423
19985140,SqFt,6.0,5,4551.0,SingleFamily,11/08/2016,2600000.0,https://www.zillow.com/homedetails/4245-Colbath-Ave-Sherman-Oaks-CA-91423/19985140_zpid/,2600000.0,6992.0,,10500.0,08/07/2018,2600000.0,2017,2016.0,2978954.0,08/07/2018,4245 Colbath Ave,Sherman Oaks,CA,91423
19985152,SqFt,6.0,5,4600.0,SingleFamily,06/29/2018,2800000.0,https://www.zillow.com/homedetails/4248-Colbath-Ave-Sherman-Oaks-CA-91423/19985152_zpid/,2800000.0,7000.0,,4300.0,08/07/2018,1118398.0,2017,2018.0,2980605.0,08/07/2018,4248 Colbath Ave,Sherman Oaks,CA,91423
19985195,SqFt,6.0,5,4102.0,SingleFamily,08/19/2015,2400000.0,https://www.zillow.com/homedetails/4225-Matilija-Ave-Sherman-Oaks-CA-91423/19985195_zpid/,2400000.0,6995.0,,3750.0,08/07/2018,2448000.0,2017,2015.0,2981279.0,08/07/2018,4225 Matilija Ave,Sherman Oaks,CA,91423
19985204,SqFt,6.0,5,4147.0,SingleFamily,06/30/2017,2550000.0,https://www.zillow.com/homedetails/4234-Matilija-Ave-Sherman-Oaks-CA-91423/19985204_zpid/,2550000.0,6495.0,,8912.0,08/07/2018,1497500.0,2017,1936.0,2972581.0,08/07/2018,4234 Matilija Ave,Sherman Oaks,CA,91423
19985209,SqFt,6.0,5,4411.0,SingleFamily,03/20/2017,2580000.0,https://www.zillow.com/homedetails/4208-Matilija-Ave-Sherman-Oaks-CA-91423/19985209_zpid/,2580000.0,6494.0,,9800.0,08/07/2018,1045500.0,2017,2016.0,2986810.0,08/07/2018,4208 Matilija Ave,Sherman Oaks,CA,91423
19985241,SqFt,5.0,4,3700.0,SingleFamily,03/10/2018,2568000.0,https://www.zillow.com/homedetails/4131-Benedict-Canyon-Dr-Sherman-Oaks-CA-91423/19985241_zpid/,2570000.0,6499.0,,8500.0,08/07/2018,960000.0,2017,2018.0,2610266.0,08/07/2018,4131 Benedict Canyon Dr,Sherman Oaks,CA,91423
19985248,SqFt,6.0,5,5346.0,SingleFamily,05/04/2017,2950000.0,https://www.zillow.com/homedetails/4210-Benedict-Canyon-Dr-Sherman-Oaks-CA-91423/19985248_zpid/,2950000.0,8712.0,,11029.0,08/07/2018,2869521.0,2017,2015.0,3249504.0,08/07/2018,4210 Benedict Canyon Dr,Sherman Oaks,CA,91423
19985267,SqFt,6.5,6,5147.0,SingleFamily,02/03/2016,2950000.0,https://www.zillow.com/homedetails/4141-Woodman-Ave-Sherman-Oaks-CA-91423/19985267_zpid/,2950000.0,8813.0,,14495.0,08/07/2018,3009000.0,2017,2015.0,3548260.0,08/07/2018,4141 Woodman Ave,Sherman Oaks,CA,91423
19985278,SqFt,5.5,5,6325.0,SingleFamily,08/22/2016,2700000.0,https://www.zillow.com/homedetails/13812-Davana-Ter-Sherman-Oaks-CA-91423/19985278_zpid/,2700000.0,10850.0,,11900.0,08/07/2018,2700000.0,2017,2007.0,3189941.0,08/07/2018,13812 Davana Ter,Sherman Oaks,CA,91423
19985407,SqFt,3.0,4,3067.0,SingleFamily,02/15/2018,2365000.0,https://www.zillow.com/homedetails/4104-Stansbury-Ave-Sherman-Oaks-CA-91423/19985407_zpid/,2370000.0,12976.0,,11000.0,08/07/2018,2133613.0,2017,1948.0,2438532.0,08/07/2018,4104 Stansbury Ave,Sherman Oaks,CA,91423
19985409,SqFt,3.0,4,2409.0,SingleFamily,01/17/2018,1745000.0,https://www.zillow.com/homedetails/14090-Greenleaf-St-Sherman-Oaks-CA-91423/19985409_zpid/,1750000.0,7671.0,,5700.0,08/07/2018,950188.0,2017,1959.0,1755918.0,08/07/2018,14090 Greenleaf St,Sherman Oaks,CA,91423
19985571,SqFt,3.0,4,2115.0,SingleFamily,05/18/2018,1490000.0,https://www.zillow.com/homedetails/5120-Stern-Ave-Sherman-Oaks-CA-91423/19985571_zpid/,1490000.0,8651.0,,4995.0,08/07/2018,898437.0,2017,1948.0,1456356.0,08/07/2018,5120 Stern Ave,Sherman Oaks,CA,91423
19985645,SqFt,6.0,5,4399.0,SingleFamily,06/20/2018,2800000.0,https://www.zillow.com/homedetails/5121-Stern-Ave-Sherman-Oaks-CA-91423/19985645_zpid/,2800000.0,8446.0,,6570.0,08/07/2018,965000.0,2017,2018.0,2810272.0,08/07/2018,5121 Stern Ave,Sherman Oaks,CA,91423
19985976,SqFt,3.0,4,1620.0,SingleFamily,11/02/2015,905000.0,https://www.zillow.com/homedetails/13922-Peach-Grove-St-Sherman-Oaks-CA-91423/19985976_zpid/,905000.0,5900.0,,3900.0,08/07/2018,923100.0,2017,1948.0,981541.0,08/07/2018,13922 Peach Grove St,Sherman Oaks,CA,91423
19986115,SqFt,2.0,4,1472.0,SingleFamily,06/21/2016,770000.0,https://www.zillow.com/homedetails/4960-Ranchito-Ave-Sherman-Oaks-CA-91423/19986115_zpid/,770000.0,7405.0,,3500.0,08/07/2018,785400.0,2017,1948.0,933604.0,08/07/2018,4960 Ranchito Ave,Sherman Oaks,CA,91423
19986154,SqFt,2.0,4,1462.0,SingleFamily,05/24/2017,915000.0,https://www.zillow.com/homedetails/4840-Stern-Ave-Sherman-Oaks-CA-91423/19986154_zpid/,915000.0,6098.0,,4100.0,08/07/2018,777140.0,2017,1948.0,954793.0,08/07/2018,4840 Stern Ave,Sherman Oaks,CA,91423
19986876,SqFt,6.0,4,4311.0,SingleFamily,07/13/2017,2580000.0,https://www.zillow.com/homedetails/4000-Stansbury-Ave-Sherman-Oaks-CA-91423/19986876_zpid/,2580000.0,13939.0,,9000.0,08/07/2018,1549858.0,2017,2015.0,2796166.0,08/07/2018,4000 Stansbury Ave,Sherman Oaks,CA,91423
19986880,SqFt,4.75,5,4596.0,SingleFamily,11/10/2015,3000000.0,https://www.zillow.com/homedetails/4011-Hollyline-Ave-Sherman-Oaks-CA-91423/19986880_zpid/,3000000.0,59285.0,,10991.0,08/07/2018,3060000.0,2017,1954.0,3670194.0,08/07/2018,4011 Hollyline Ave,Sherman Oaks,CA,91423
19986926,SqFt,4.0,4,3629.0,SingleFamily,02/13/2018,2435000.0,https://www.zillow.com/homedetails/4101-Witzel-Dr-Sherman-Oaks-CA-91423/19986926_zpid/,2440000.0,41211.0,,10500.0,08/07/2018,2334300.0,2017,1950.0,2508021.0,08/07/2018,4101 Witzel Dr,Sherman Oaks,CA,91423
19987024,SqFt,6.0,5,4688.0,SingleFamily,03/03/2017,2675000.0,https://www.zillow.com/homedetails/13760-Valley-Vista-Blvd-Sherman-Oaks-CA-91423/19987024_zpid/,2670000.0,7531.0,,8999.0,08/07/2018,1585161.0,2017,2016.0,3007553.0,08/07/2018,13760 Valley Vista Blvd,Sherman Oaks,CA,91423
19987094,SqFt,6.0,5,4800.0,SingleFamily,08/29/2016,2900000.0,https://www.zillow.com/homedetails/3826-Benedict-Canyon-Dr-Sherman-Oaks-CA-91423/19987094_zpid/,2900000.0,12902.0,,10326.0,08/07/2018,2900000.0,2017,2016.0,3371353.0,08/07/2018,3826 Benedict Canyon Dr,Sherman Oaks,CA,91423
19987221,SqFt,4.0,4,2655.0,SingleFamily,12/20/2010,960009.0,https://www.zillow.com/homedetails/3624-Glenridge-Dr-Sherman-Oaks-CA-91423/19987221_zpid/,16000.0,,,6900.0,08/07/2018,1059746.0,2017,1955.0,1734801.0,08/07/2018,3624 Glenridge Dr,Sherman Oaks,CA,91423
19987232,SqFt,3.0,4,2600.0,SingleFamily,03/29/2017,2300000.0,https://www.zillow.com/homedetails/3550-Glenridge-Dr-Sherman-Oaks-CA-91423/19987232_zpid/,2300000.0,51122.0,,11000.0,08/07/2018,904486.0,2017,1973.0,2371787.0,08/07/2018,3550 Glenridge Dr,Sherman Oaks,CA,91423
19987522,SqFt,3.0,4,3396.0,SingleFamily,07/18/2017,3000000.0,https://www.zillow.com/homedetails/3851-Beverly-Ridge-Dr-Sherman-Oaks-CA-91423/19987522_zpid/,3000000.0,12333.0,,8995.0,08/07/2018,1735328.0,2017,1962.0,3240214.0,08/07/2018,3851 Beverly Ridge Dr,Sherman Oaks,CA,91423
19987565,SqFt,3.0,4,2912.0,SingleFamily,05/01/2018,2150000.0,https://www.zillow.com/homedetails/3540-Beverly-Ridge-Dr-Sherman-Oaks-CA-91423/19987565_zpid/,2150000.0,20782.0,,6526.0,08/07/2018,211816.0,2017,1959.0,2137005.0,08/07/2018,3540 Beverly Ridge Dr,Sherman Oaks,CA,91423
19987787,SqFt,6.5,7,5890.0,SingleFamily,10/26/2016,2949500.0,https://www.zillow.com/homedetails/4116-Sumac-Dr-Sherman-Oaks-CA-91403/19987787_zpid/,2950000.0,20638.0,,15000.0,08/07/2018,2949400.0,2017,2002.0,3443869.0,08/07/2018,4116 Sumac Dr,Sherman Oaks,CA,91403
19987808,SqFt,3.0,4,2539.0,SingleFamily,07/20/2016,1530000.0,https://www.zillow.com/homedetails/3921-Beverly-Glen-Blvd-Sherman-Oaks-CA-91423/19987808_zpid/,1950000.0,6425.0,,5500.0,08/07/2018,1530000.0,2017,1975.0,1791643.0,08/07/2018,3921 Beverly Glen Blvd,Sherman Oaks,CA,91423
19987824,SqFt,3.5,5,3470.0,SingleFamily,09/02/2015,2130000.0,https://www.zillow.com/homedetails/3900-Deervale-Dr-Sherman-Oaks-CA-91403/19987824_zpid/,2130000.0,57863.0,,10400.0,08/07/2018,2172600.0,2017,1960.0,2638025.0,08/07/2018,3900 Deervale Dr,Sherman Oaks,CA,91403
19987850,SqFt,4.0,4,3100.0,SingleFamily,07/28/2016,2239000.0,https://www.zillow.com/homedetails/14560-Round-Valley-Dr-Sherman-Oaks-CA-91403/19987850_zpid/,2240000.0,10672.0,,8500.0,08/07/2018,2239000.0,2017,1929.0,2539252.0,08/07/2018,14560 Round Valley Dr,Sherman Oaks,CA,91403
19987880,SqFt,3.0,5,3229.0,SingleFamily,03/29/1996,485000.0,https://www.zillow.com/homedetails/3929-Deervale-Dr-Sherman-Oaks-CA-91403/19987880_zpid/,2180000.0,21344.0,,7500.0,08/07/2018,694223.0,2017,1967.0,2393275.0,08/07/2018,3929 Deervale Dr,Sherman Oaks,CA,91403
19987908,SqFt,5.0,5,4096.0,SingleFamily,09/21/2017,2775000.0,https://www.zillow.com/homedetails/14746-Valley-Vista-Blvd-Sherman-Oaks-CA-91403/19987908_zpid/,2770000.0,26166.0,,10061.0,08/07/2018,2511218.0,2017,1948.0,2948522.0,08/07/2018,14746 Valley Vista Blvd,Sherman Oaks,CA,91403
19987953,SqFt,5.0,5,4202.0,SingleFamily,05/08/2018,2650000.0,https://www.zillow.com/homedetails/3535-Beverly-Glen-Ter-Sherman-Oaks-CA-91423/19987953_zpid/,2650000.0,30012.0,,12000.0,08/07/2018,2575500.0,2017,1954.0,2685434.0,08/07/2018,3535 Beverly Glen Ter,Sherman Oaks,CA,91423
